title,xlabel,ylabel,linename,xvalue,yvalue
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],8.0,108.57872799999804
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],9.0,103.5267679999984
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],10.0,121.27250800000147
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],11.0,143.7913080000018
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],12.0,117.61070400000118
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],13.0,57.568705999999295
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],14.0,42.71195500000065
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],15.0,14.06767708333333
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],17.0,82.89112500000009
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],16.0,14.30746875000002
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],19.0,35.95584895833339
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],18.0,103.68117187499975
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],21.0,91.93695572916697
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],20.0,30.632791666666606
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],23.0,41.45416666666681
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],22.0,82.45416666666692
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],25.0,28.97291666666661
Time Error,Progress (steps),Error (s),Neural Network [5|18|8],24.0,20.615624999999937
Time Confidence,Confidence,Probability correct,Neural Network [5|18|8],0.8,0.8298217179902755
Time Confidence,Confidence,Probability correct,Neural Network [5|18|8],0.5,0.53125
Time Confidence,Confidence,Probability correct,Neural Network [5|18|8],0.6,0.5359616409163559
Time Confidence,Confidence,Probability correct,Neural Network [5|18|8],0.7,0.7280083920275738
Time Confidence,Confidence,Probability correct,Neural Network [5|18|8],0.9,0.9501100513573001
Time Confidence,Confidence,Probability correct,Neural Network [5|18|8],0.4,0.6067653276955602
Time Confidence,Confidence,Probability correct,Neural Network [5|18|8],0.3,0.25
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],1.0,2.112
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],2.0,2.728
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],3.0,3.344
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],4.0,4.112
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],5.0,3.112
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],6.0,2.112
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],7.0,2.728
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],8.0,3.344
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],9.0,4.992
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],10.0,4.112
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],11.0,3.112
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],12.0,2.112
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],13.0,2.626
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],14.0,2.396
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],15.0,2.03125
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],17.0,0.0
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],16.0,1.0
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],19.0,2.0
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],18.0,1.0
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],21.0,2.0
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],20.0,3.0
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],23.0,0.0
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],22.0,1.0
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],25.0,2.0
Steps Error,Progress (steps),Error (steps),Neural Network [5|18|8],24.0,1.0
Steps Confidence,Confidence,Probability correct,Neural Network [5|18|8],0.8,0.19933972645810408
Steps Confidence,Confidence,Probability correct,Neural Network [5|18|8],0.5,0.02120141342756184
Steps Confidence,Confidence,Probability correct,Neural Network [5|18|8],0.6,0.16252452583387836
Steps Confidence,Confidence,Probability correct,Neural Network [5|18|8],0.7,0.19162526614620298
Steps Confidence,Confidence,Probability correct,Neural Network [5|18|8],0.4,0.0
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],1.0,138.26966599999992
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],2.0,139.57406
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],3.0,141.7048059999999
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],4.0,20.401491000000014
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],5.0,20.67676899999999
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],6.0,19.711850000000005
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],7.0,23.417987999999983
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],8.0,45.46654900000007
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],9.0,83.35946400000003
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],10.0,142.3873680000005
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],11.0,147.29249800000125
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],12.0,112.24671299999814
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],13.0,43.12242399999967
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],14.0,71.39686600000022
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],15.0,15.227031250000005
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],17.0,73.69004166666691
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],16.0,14.499947916666676
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],19.0,40.46416666666653
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],18.0,74.19768750000001
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],21.0,60.61416666666685
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],20.0,52.81693749999989
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],23.0,40.448833333333255
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],22.0,49.21597916666666
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],25.0,49.11418750000002
Time Error,Progress (steps),Error (s),Average Tree [0.9|0.05|0.05],24.0,20.29964583333341
Time Confidence,Confidence,Probability correct,Average Tree [0.9|0.05|0.05],0.4,0.9895428015564203
Time Confidence,Confidence,Probability correct,Average Tree [0.9|0.05|0.05],0.3,0.6680833333333334
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],1.0,3.344
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],2.0,3.344
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],3.0,3.253
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],4.0,0.192
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],5.0,0.192
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],6.0,0.192
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],7.0,0.269
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],8.0,0.833
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],9.0,1.929
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],10.0,2.985
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],11.0,3.596
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],12.0,2.297
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],13.0,0.796
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],14.0,0.996
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],15.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],17.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],16.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],19.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],18.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],21.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],20.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],23.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],22.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],25.0,1.0
Steps Error,Progress (steps),Error (steps),Average Tree [0.9|0.05|0.05],24.0,1.0
Steps Confidence,Confidence,Probability correct,Average Tree [0.9|0.05|0.05],0.4,0.05058365758754864
Steps Confidence,Confidence,Probability correct,Average Tree [0.9|0.05|0.05],0.3,0.41591666666666666
