title,xlabel,ylabel,linename,xvalue,yvalue
Time Error,Progress (steps),Error (s),Baseline,1.0,1018.028
Time Error,Progress (steps),Error (s),Baseline,2.0,150.028
Time Error,Progress (steps),Error (s),Baseline,3.0,383.0515749999964
Time Error,Progress (steps),Error (s),Baseline,4.0,168.406
Time Error,Progress (steps),Error (s),Baseline,5.0,161.2084
Time Error,Progress (steps),Error (s),Baseline,6.0,173.76978200000053
Time Error,Progress (steps),Error (s),Baseline,7.0,170.52495000000042
Time Error,Progress (steps),Error (s),Baseline,8.0,207.334
Time Error,Progress (steps),Error (s),Baseline,9.0,131.11945799999992
Time Error,Progress (steps),Error (s),Baseline,10.0,175.03840000000008
Time Error,Progress (steps),Error (s),Baseline,11.0,120.97416200000004
Time Error,Progress (steps),Error (s),Baseline,12.0,179.4602319999997
Time Error,Progress (steps),Error (s),Baseline,13.0,242.89318500000334
Time Error,Progress (steps),Error (s),Baseline,14.0,252.3480260000008
Time Error,Progress (steps),Error (s),Baseline,15.0,252.57968399999947
Time Error,Progress (steps),Error (s),Baseline,17.0,252.9410490000005
Time Error,Progress (steps),Error (s),Baseline,16.0,200.37015200000167
Time Error,Progress (steps),Error (s),Baseline,19.0,203.51641699999988
Time Error,Progress (steps),Error (s),Baseline,18.0,250.65072999999853
Time Error,Progress (steps),Error (s),Baseline,21.0,184.6058289999998
Time Error,Progress (steps),Error (s),Baseline,20.0,183.24459999999988
Time Error,Progress (steps),Error (s),Baseline,23.0,67.84830000000005
Time Error,Progress (steps),Error (s),Baseline,22.0,177.50377999999975
Time Error,Progress (steps),Error (s),Baseline,25.0,17.721000000000007
Time Error,Progress (steps),Error (s),Baseline,24.0,26.715499999999977
Time Error,Progress (steps),Error (s),Baseline,27.0,6.362655000000002
Time Error,Progress (steps),Error (s),Baseline,26.0,22.336379999999995
Time Confidence,Confidence,Probability correct,Baseline,0.0,0.1715
Time Confidence,Confidence,Probability correct,Baseline,0.1,0.16966666666666666
Time Confidence,Confidence,Probability correct,Baseline,0.8,0.9933333333333333
Time Confidence,Confidence,Probability correct,Baseline,0.9,1.0
Time Confidence,Confidence,Probability correct,Baseline,0.7,0.2
Time Confidence,Confidence,Probability correct,Baseline,0.6,0.189
Time Confidence,Confidence,Probability correct,Baseline,0.5,0.18133333333333335
Time Confidence,Confidence,Probability correct,Baseline,0.4,0.192
Time Confidence,Confidence,Probability correct,Baseline,0.2,0.19966666666666666
Time Confidence,Confidence,Probability correct,Baseline,0.3,0.23866666666666667
Steps Error,Progress (steps),Error (steps),Baseline,1.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,2.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,3.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,4.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,5.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,6.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,7.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,8.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,9.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,10.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,11.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,12.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,13.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,14.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,15.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,17.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,16.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,19.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,18.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,21.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,20.0,4.0
Steps Error,Progress (steps),Error (steps),Baseline,23.0,0.0
