title,xlabel,ylabel,linename,xvalue,yvalue
Time Error,Progress (steps),Error (s),Baseline,1.0,218.75516999999775
Time Error,Progress (steps),Error (s),Baseline,2.0,106.18421999999883
Time Error,Progress (steps),Error (s),Baseline,3.0,67.70935399999973
Time Error,Progress (steps),Error (s),Baseline,4.0,49.078863999999406
Time Error,Progress (steps),Error (s),Baseline,5.0,37.78665000000053
Time Error,Progress (steps),Error (s),Baseline,6.0,30.310887999999938
Time Error,Progress (steps),Error (s),Baseline,7.0,25.098840999999968
Time Error,Progress (steps),Error (s),Baseline,8.0,21.625815999999872
Time Error,Progress (steps),Error (s),Baseline,9.0,19.079825999999994
Time Error,Progress (steps),Error (s),Baseline,10.0,16.75829999999994
Time Error,Progress (steps),Error (s),Baseline,11.0,15.016812000000046
Time Error,Progress (steps),Error (s),Baseline,12.0,13.320672000000023
Time Error,Progress (steps),Error (s),Baseline,13.0,12.119033000000032
Time Error,Progress (steps),Error (s),Baseline,14.0,10.910455999999991
Time Error,Progress (steps),Error (s),Baseline,15.0,9.71573
Time Error,Progress (steps),Error (s),Baseline,17.0,8.044326999999997
Time Error,Progress (steps),Error (s),Baseline,16.0,8.864223999999993
Time Error,Progress (steps),Error (s),Baseline,19.0,6.845204999999993
Time Error,Progress (steps),Error (s),Baseline,18.0,7.4619960000000045
Time Error,Progress (steps),Error (s),Baseline,21.0,5.738323999999987
Time Error,Progress (steps),Error (s),Baseline,20.0,6.252820000000053
Time Error,Progress (steps),Error (s),Baseline,23.0,4.685405999999994
Time Error,Progress (steps),Error (s),Baseline,22.0,5.223344000000003
Time Error,Progress (steps),Error (s),Baseline,25.0,3.645610000000003
Time Error,Progress (steps),Error (s),Baseline,24.0,4.129934000000005
Time Error,Progress (steps),Error (s),Baseline,27.0,2.6826300000000005
Time Error,Progress (steps),Error (s),Baseline,26.0,3.197019999999993
Time Error,Progress (steps),Error (s),Baseline,29.0,1.4720589999999985
Time Error,Progress (steps),Error (s),Baseline,28.0,2.0873859999999955
Time Confidence,Confidence,Probability correct,Baseline,0.0,0.2095
Time Confidence,Confidence,Probability correct,Baseline,0.1,0.9663333333333334
Time Confidence,Confidence,Probability correct,Baseline,0.8,1.0
Time Confidence,Confidence,Probability correct,Baseline,0.9,1.0
Time Confidence,Confidence,Probability correct,Baseline,0.7,1.0
Time Confidence,Confidence,Probability correct,Baseline,0.6,1.0
Time Confidence,Confidence,Probability correct,Baseline,0.5,1.0
Time Confidence,Confidence,Probability correct,Baseline,0.4,1.0
Time Confidence,Confidence,Probability correct,Baseline,0.2,1.0
Time Confidence,Confidence,Probability correct,Baseline,0.3,1.0
