title,xlabel,ylabel,linename,xvalue,yvalue
Time Error,Progress (steps),Error (s),Baseline,1.0,218.41660999999766
Time Error,Progress (steps),Error (s),Baseline,2.0,105.58525999999881
Time Error,Progress (steps),Error (s),Baseline,3.0,67.42399899999971
Time Error,Progress (steps),Error (s),Baseline,4.0,48.97485999999938
Time Error,Progress (steps),Error (s),Baseline,5.0,37.750550000000565
Time Error,Progress (steps),Error (s),Baseline,6.0,30.362407999999917
Time Error,Progress (steps),Error (s),Baseline,7.0,25.159024999999968
Time Error,Progress (steps),Error (s),Baseline,8.0,21.25332599999987
Time Error,Progress (steps),Error (s),Baseline,9.0,18.66739299999999
Time Error,Progress (steps),Error (s),Baseline,10.0,16.22465999999989
Time Error,Progress (steps),Error (s),Baseline,11.0,14.685923000000027
Time Error,Progress (steps),Error (s),Baseline,12.0,13.09208600000004
Time Error,Progress (steps),Error (s),Baseline,13.0,11.78979500000001
Time Error,Progress (steps),Error (s),Baseline,14.0,10.824535999999993
Time Error,Progress (steps),Error (s),Baseline,15.0,9.734489999999996
Time Error,Progress (steps),Error (s),Baseline,17.0,8.044107
Time Error,Progress (steps),Error (s),Baseline,16.0,8.804319999999983
Time Error,Progress (steps),Error (s),Baseline,19.0,6.77729099999999
Time Error,Progress (steps),Error (s),Baseline,18.0,7.388228000000005
Time Error,Progress (steps),Error (s),Baseline,21.0,5.5760809999999985
Time Error,Progress (steps),Error (s),Baseline,20.0,6.125720000000044
Time Error,Progress (steps),Error (s),Baseline,23.0,4.637064000000016
Time Error,Progress (steps),Error (s),Baseline,22.0,5.106096000000003
Time Error,Progress (steps),Error (s),Baseline,25.0,3.6014900000000027
Time Error,Progress (steps),Error (s),Baseline,24.0,4.149970000000006
Time Error,Progress (steps),Error (s),Baseline,27.0,2.6736829999999996
Time Error,Progress (steps),Error (s),Baseline,26.0,3.037971999999992
Time Error,Progress (steps),Error (s),Baseline,29.0,1.489908000000002
Time Error,Progress (steps),Error (s),Baseline,28.0,2.1226340000000006
Time Confidence,Confidence,Probability correct,Baseline,0.0,0.2145
Time Confidence,Confidence,Probability correct,Baseline,0.1,0.9666666666666667
Time Confidence,Confidence,Probability correct,Baseline,0.8,1.0
Time Confidence,Confidence,Probability correct,Baseline,0.9,1.0
Time Confidence,Confidence,Probability correct,Baseline,0.7,1.0
